n_causes,n_indicators,n_sig_causes,n_sig_inds,correct_g,correct_l,mean_abs_z,chi2,df,pvalue,cfi,tli,rmsea,aic,bic,score,causes_str,indicators_str
5,3,1,1,2,1,1.3311933869129473,17.29050721062815,10,0.06817791214657742,0.8514271332681337,0.5839959731507745,0.12872192730692558,953.0606775579838,972.6867635310847,2.583119338691295,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
3,3,0,2,1,1,0.8262687233436473,33.03982128363941,6,1.0302445549337236e-05,0.6363081292925916,0.090770323231479,0.3200368189260903,704.821974307979,720.8796810132433,2.5826268723343646,d_tax_burden|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|sdiff_deflated_M1|sdiff_gdp_2
3,2,0,0,1,1,0.8211588042911879,1.73771480150846,2,0.4194305165535557,1.0,1.0702197351145313,0.0,606.3369437947954,618.8262712322232,2.582115880429119,d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,0,2,1,1,0.780343644016083,26.15784045990049,6,0.00020806130768746822,0.7079393170512098,0.26984829262802473,0.2763249107255838,703.2687964621156,719.3265031673799,2.578034364401608,d_tax_burden|d_direct_tax_share|d_corruption_perceptions,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,1,1,1,1,1.562189872299539,69.5881097312546,6,4.96713781217295e-13,0.43648138020112903,-0.4087965494971776,0.4907790256442588,702.8772358485306,718.9349425537949,2.5728856538966203,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
3,3,1,1,2,0,1.4457654306296532,13.254677622186982,6,0.03916526927758457,0.8643144936126972,0.660786234031743,0.16577044211191871,705.9181329360775,721.9758396413418,2.561243209729632,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions,sdiff_deflated_M1|d_lfp_rate|sdiff_gdp_2
3,2,0,0,3,0,0.5794894356218867,2.2309441244766894,2,0.32776051901006764,0.9886927863868678,0.9434639319343388,0.051228556986035345,605.0817100283267,617.5710374657546,2.5579489435621885,dlog_gdp_per_capita|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|dlog_deflated_tax_revenue
3,2,0,0,3,0,0.5278514185336021,0.9640239714835133,2,0.6175396600494327,1.0,1.3068528180803316,0.0,607.3586178896626,619.8479453270904,2.5527851418533603,d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|dlog_deflated_tax_revenue
5,3,2,1,3,0,1.0259289550278838,73.22311033953565,10,1.0538570016649373e-11,0.540784048614326,-0.28580466387988696,0.37906317037574133,920.3873203901193,940.0134063632202,2.5525928955027886,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_employment_rate|sdiff_gdp_2
3,3,0,1,3,0,0.9920771509388903,10.637603466945283,6,0.10024353706809164,0.810544521022295,0.5263613025557375,0.13253935188854352,732.2893236868593,748.3470303921237,2.549207715093889,dlog_gdp_per_capita|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_lfp_rate|dlog_deflated_tax_revenue
4,2,2,0,1,0,1.6951164807254746,4.1347050554081335,3,0.2472809946266915,0.9706954104454242,0.8534770522271207,0.09271596636911351,709.5439480510561,723.8174651224022,2.5445116480725476,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_deflated_M1
3,3,1,1,1,1,1.2752786402773264,16.118634515159126,6,0.013131176173860837,0.8336291854970538,0.5840729637426346,0.1957757927892757,701.429178183324,717.4868848885883,2.544194530694399,dlog_gdp_per_capita|d_direct_tax_share|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
3,3,0,2,2,0,0.43899125442399195,12.652628499353185,6,0.04889612888246986,0.4229525130984638,-0.4426187172538409,0.15874303252847924,747.254204590339,763.3119112956033,2.5438991254423993,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions,sdiff_deflated_M1|d_employment_rate|dlog_deflated_tax_revenue
3,3,0,2,1,1,0.3694735436051922,26.967436138479925,6,0.00014685580365270123,0.750302762267609,0.3757569056690223,0.28181928000963885,689.1263107732698,705.1840174785341,2.536947354360519,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|dlog_deflated_tax_revenue|sdiff_deflated_M1
3,2,0,0,3,0,0.36630787685642846,0.02810604505422276,2,0.9860452602652139,1.0,1.1690975035740347,0.0,564.9969483583586,577.4862757957865,2.5366307876856427,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|sdiff_gdp_2
3,2,0,0,1,1,0.27907430492505986,2.168815759163593,2,0.33810192368847836,0.990907582926214,0.95453791463107,0.04379909701793271,606.8774226533363,619.3667500907642,2.527907430492506,dlog_gdp_per_capita|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_lfp_rate
3,2,0,0,3,1,0.11465942967754504,9.492313566879812,2,0.008685009517455211,0.7550655795973549,-0.2246721020132257,0.2917874687102952,602.1785146365334,614.6678420739612,2.5114659429677544,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share,sdiff_gdp_2|dlog_deflated_tax_revenue
3,2,1,0,1,1,1.2891734907623598,3.384558042983347,2,0.18409947885992617,0.7648977826471359,-0.17551108676432042,0.1254337041022498,620.7706438898631,633.2599713272909,2.4955840157429026,dlog_gdp_per_capita|d_direct_tax_share|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate
5,2,1,0,3,1,1.9085000280838706,10.016644815076749,4,0.04014823372439991,0.8487466905122176,0.2059201251891428,0.1848931634859579,834.2234101961936,850.281116901458,2.490850002808387,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|sdiff_gdp_2
4,3,1,2,1,0,1.1332985650066931,29.673586181790313,8,0.00024137548291469635,0.7703653407878531,0.3972090195681145,0.24813844526080547,801.2760462113836,819.1179425505662,2.4883298565006693,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|dlog_deflated_tax_revenue|sdiff_gdp_2
3,2,1,0,3,0,1.2063947303025249,2.9144032288842467,2,0.23288707153246746,-4.870025334450578,-28.350126672252976,0.10193598865354439,626.0338888239851,638.5232162614129,2.487306139696919,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions,d_employment_rate|sdiff_deflated_M1
3,2,1,0,1,1,1.1136288060342103,4.606449991014234,2,0.09993603021808783,0.5849796302221857,-1.0751018488890713,0.1721009874982971,621.6014164643635,634.0907439017914,2.4780295472700877,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions,sdiff_gdp_2|d_employment_rate
4,2,0,0,2,1,0.053588375391215574,7.4126209443376965,3,0.059846614197208936,0.9372320228585328,0.6861601142926641,0.18283584590559054,681.2424214406346,695.5159385119807,2.4553588375391215,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_employment_rate
3,2,1,0,1,1,2.7731380310875053,7.302155299611812,2,0.02596313453057897,0.8280017105468208,0.1400085527341041,0.2454623489831303,599.7506250265076,612.2399524639354,2.443980469775417,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate,d_lfp_rate|sdiff_gdp_2
4,2,1,0,2,1,1.6158525809023623,9.445804412980465,3,0.023914955042596997,0.8698137327205907,0.3490686636029535,0.22097930132364968,704.0639485488002,718.3374656201463,2.4115852580902364,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate
5,3,2,0,3,1,1.8006825608650907,33.6857846671127,10,0.00020874728452924263,0.7093415590205946,0.1861563652576649,0.23201579426602081,937.0361042227107,956.6621901958116,2.3800682560865094,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
3,2,1,0,1,1,2.0691606747871893,9.432876372557978,2,0.008946989372202174,0.8432783955283432,0.21639197764171594,0.29062777608758145,585.2808764010603,597.7702038384881,2.3735827341453852,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate
4,2,1,0,2,0,1.1594777715718918,3.6910002875576957,3,0.2968217290274964,0.9324698085763816,0.6623490428819083,0.07235226785191931,737.5888484914626,751.8623655628087,2.365947777157189,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate
3,3,0,1,2,1,1.1055022619607795,31.98103433620485,6,1.64547640623125e-05,0.6274746614682386,0.06868665367059634,0.3137084774902661,708.3683479938429,724.4260546991072,2.360550226196078,d_tax_burden|d_direct_tax_share|d_unemployment_rate,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
3,3,0,1,2,1,0.9963208170642185,36.70310882601615,6,2.0117827138621536e-06,0.6899070757445496,0.22476768936137376,0.34102735175349286,683.8208146008419,699.8785213061062,2.349632081706422,d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
3,3,0,1,2,1,0.990699583227255,71.65988881404235,6,1.8662849043948881e-13,0.5153223719959655,-0.21169407001008614,0.4987100360461886,682.318941834938,698.3766485402023,2.3490699583227257,d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
3,3,0,1,1,2,0.8674273988208189,14.637206924330215,6,0.023274097156186446,0.6825442156409978,0.20636053910249416,0.1808775632719277,733.559929328932,749.6176360341963,2.336742739882082,d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_gdp_2
4,3,1,0,2,2,0.8112778998706408,118.42432584286,8,0.0,0.5061929768180182,-0.2962434358527022,0.5600941627480942,760.7913121290675,778.6332084682501,2.331127789987064,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,d_employment_rate|d_lfp_rate|dlog_deflated_tax_revenue
3,3,0,1,3,0,0.7963816031522789,19.685019336400767,6,0.003150363131142808,0.8083825201478072,0.5209563003695179,0.22767783040090556,694.39690328459,710.4546099898544,2.329638160315228,d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_employment_rate|sdiff_gdp_2
5,3,1,2,1,0,1.175320297287684,41.83516249451363,10,8.02236549901636e-06,0.7255852624775024,0.2316387349370068,0.2689844642967053,910.6644541714538,930.2905401445547,2.3175320297287687,dlog_gdp_per_capita|d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,0,1,2,1,0.523716582995592,35.755428127925875,6,3.075340490266143e-06,0.6099555017761831,0.024888754440457732,0.33572303321342467,705.5984755150349,721.6561822202992,2.3023716582995593,d_tax_burden|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
3,3,0,1,2,1,0.5182544589107393,70.64875902376812,6,3.0098146197587994e-13,0.42627491446556653,-0.43431271383608383,0.4948551939394176,704.0966029911277,720.154309696392,2.301825445891074,d_tax_burden|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
3,2,2,0,1,0,2.4830020779778104,3.9914980869096794,2,0.1359118121762266,0.8640526511002425,0.3202632555012127,0.15043490312596702,612.6177191657819,625.1070466032097,2.2816335411311144,dlog_gdp_per_capita|d_unemployment_rate|d_corruption_perceptions,dlog_deflated_tax_revenue|sdiff_deflated_M1
4,3,1,1,1,1,1.562724196153407,16.05659524620475,8,0.04157718639319785,0.8301778575461946,0.5542168760587608,0.1512879858968254,834.60058919284,852.4424855320226,2.2812724196153407,d_tax_burden|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|d_lfp_rate|sdiff_deflated_M1
3,2,1,0,3,0,0.8091473451725988,6.270987841924882,2,0.04347827369420665,0.8265658832857137,0.1328294164285687,0.22030422771509942,604.9202525725369,617.4095800099648,2.2475814011839264,dlog_gdp_per_capita|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|dlog_deflated_tax_revenue
4,2,2,0,1,0,1.3862880914363667,4.340931752474532,3,0.22692527725565248,0.9085321312867867,0.542660656433933,0.10078975087965451,733.81110456465,748.0846216359961,2.213628809143637,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_deflated_M1
4,2,0,0,3,0,0.7798980481421223,1.8709285122457757,3,0.5996230357576622,1.0,1.1615785658063602,0.0,711.0624644800372,725.3359815513833,2.2029898048142122,d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|dlog_deflated_tax_revenue
5,3,1,1,3,0,0.9831781899066863,39.3441915629858,10,2.209572263434101e-05,0.7131426660738989,0.19679946500691706,0.2582466736694422,921.889188144228,941.5152741173289,2.1483178189906686,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_lfp_rate|sdiff_gdp_2
3,2,0,0,2,1,1.162160678464348,26.689166065093914,2,1.6014789169238597e-06,0.5753034409424042,-1.1234827952879791,0.5296779259938611,591.8307650229674,604.3200924603952,2.116216067846435,d_tax_burden|d_unemployment_rate|d_corruption_perceptions,d_lfp_rate|dlog_deflated_tax_revenue
4,3,1,1,2,0,1.055031594641237,16.87931036409103,8,0.03139063626033811,0.8622539885882802,0.6384167200442353,0.15882478879050813,818.4032053366916,836.2451016758743,2.105503159464124,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_government_effectiveness,sdiff_deflated_M1|d_employment_rate|sdiff_gdp_2
4,2,2,0,2,0,1.5195762150182746,7.725839619269685,3,0.052030969018607265,0.8223823061675236,0.11191153083761793,0.1892136762961325,725.2493457922017,739.5228628635477,2.1019576215018274,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|sdiff_gdp_2
3,2,0,0,1,1,0.9293318185763452,1.8113513245219295,2,0.40426864373810933,,0.39630182158239147,0.0,626.6490539054442,639.1383813428721,2.0929331818576347,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share,d_lfp_rate|sdiff_deflated_M1
4,3,0,1,2,1,0.9162410985817531,71.24380984161934,8,2.7775559630072166e-12,0.4397620364409168,-0.4706246543425935,0.42387488050459204,824.3417697664729,842.1836661056556,2.0916241098581754,d_tax_burden|d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
4,3,1,1,2,0,0.8233093546861169,16.392182751516266,8,0.0370986370191998,0.8563666227949895,0.6229623848368475,0.1544066976246595,823.9497440078629,841.7916403470456,2.0823309354686117,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions|d_government_effectiveness,sdiff_deflated_M1|d_employment_rate|dlog_deflated_tax_revenue
4,3,0,1,2,1,0.7553386965224589,72.1806890132641,8,1.8061108164602047e-12,0.5303211860407326,-0.23290688664307693,0.4270029307611263,801.5180145861129,819.3599109252956,2.075533869652246,d_tax_burden|d_unemployment_rate|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
3,2,0,0,2,1,0.5980122580754403,6.931545554290231,2,0.031248847697951887,0.6712425203112952,-0.6437873984435242,0.23672830500314432,615.2062484217171,627.6955758591449,2.059801225807544,dlog_gdp_per_capita|d_direct_tax_share|d_unemployment_rate,dlog_deflated_tax_revenue|sdiff_gdp_2
3,3,0,1,1,1,0.8003505996967671,11.75644889143998,6,0.06762796912009073,0.8870607012356034,0.7176517530890084,0.1476642497336233,706.9173563261794,722.9750630314437,2.0300350599696766,d_tax_burden|d_direct_tax_share|d_corruption_perceptions,sdiff_gdp_2|d_lfp_rate|sdiff_deflated_M1
3,2,1,0,2,0,1.5765517023276254,3.582758342699691,2,0.16673006170010263,0.6779301347190095,-0.6103493264049522,0.13411148443720633,621.9436866405503,634.4330140779781,2.024321836899429,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share,sdiff_gdp_2|d_lfp_rate
4,2,1,0,1,0,0.8872176592335626,2.945722292825341,3,0.4000696605129648,1.0,1.0148979636078967,0.0,728.8595496591946,743.1330667305407,1.9637217659233563,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,dlog_deflated_tax_revenue|sdiff_deflated_M1
4,2,1,0,3,0,1.2217612483910878,7.686782030404046,3,0.052948539886578105,0.8178380905331843,0.08919045266592139,0.1884301580765614,726.0884336708943,740.3619507422404,1.9471761248391086,dlog_gdp_per_capita|d_direct_tax_share|d_corruption_perceptions|d_government_effectiveness,d_lfp_rate|dlog_deflated_tax_revenue
4,2,2,0,2,0,1.3893890759253458,7.894693175109811,3,0.04823896110811354,0.6384791216379185,-0.8076043918104071,0.192564298098965,738.4858343899509,752.759351461297,1.8889389075925345,dlog_gdp_per_capita|d_tax_burden|d_direct_tax_share|d_corruption_perceptions,sdiff_gdp_2|d_lfp_rate
3,3,0,1,1,1,1.1066204339080075,70.43359411614477,6,3.331779296900095e-13,0.4340141903776389,-0.41496452405590256,0.49403101560462404,702.7207803473133,718.7784870525776,1.8606620433908008,d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
3,3,0,1,2,0,1.0575511845801062,36.4871166687973,6,2.216334169524714e-06,0.6111077865370111,0.027769466342528023,0.3398256943394997,704.222656716373,720.2803634216373,1.8557551184580106,d_direct_tax_share|d_unemployment_rate|d_government_effectiveness,sdiff_deflated_M1|d_lfp_rate|sdiff_gdp_2
3,3,0,1,1,1,0.8892806627667699,69.24259236082284,6,5.846434447676074e-13,0.435600081293285,-0.4109997967667875,0.48944384161415894,703.3201030440728,719.3778097493371,1.838928066276677,d_tax_burden|d_unemployment_rate|d_corruption_perceptions,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
3,2,1,0,2,0,1.6860796820412858,8.254176449887431,2,0.016129776793012418,0.8012741149014604,0.00637057450730214,0.26658992278505017,600.0580640746829,612.5473915121107,1.8352746348707951,dlog_gdp_per_capita|d_tax_burden|d_corruption_perceptions,dlog_deflated_tax_revenue|d_lfp_rate
3,3,0,1,1,1,0.7870371563141602,13.924318613347388,6,0.030493087340725866,0.8533836987963666,0.6334592469909164,0.17325229690798222,706.0066261102995,722.0643328155638,1.828703715631416,d_tax_burden|d_direct_tax_share|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
3,3,0,1,1,1,0.31076190058179876,18.468014201062882,6,0.005163094084863817,0.8295886604692345,0.5739716511730862,0.21731849097391043,691.4340983241466,707.4918050294109,1.78107619005818,d_tax_burden|d_corruption_perceptions|d_government_effectiveness,sdiff_gdp_2|d_employment_rate|sdiff_deflated_M1
3,2,0,0,1,1,0.7770504298138179,4.503730937652861,2,0.10520278887340673,0.4465564363749688,-1.7672178181251563,0.1686756886094538,623.2550778057645,635.7444052431923,1.7777050429813817,d_tax_burden|d_direct_tax_share|d_corruption_perceptions,sdiff_gdp_2|d_employment_rate
